model,threshold,season,games,graded,wins,losses,pushes,hit_rate,hit_rate_minus_breakeven,hit_rate_wilson_low,hit_rate_wilson_high,net_units_1u_each,roi_per_1u,avg_market_residual,avg_abs_pred_edge
elastic_net,2.5,2025,197,197,102,95,0,0.5177664974619289,-0.006043026347594904,0.44831837839104094,0.5865349587662014,-2.2727272727272716,-0.011536686663590211,-0.8096446700507615,5.782254333206851
elastic_net,3.5,2016,292,286,149,137,6,0.5209790209790209,-0.002830502830502901,0.46318767738152705,0.5782142469799172,-1.5454545454545476,-0.005403687221869047,0.3801369863013699,6.599478290326449
elastic_net,3.5,2017,218,218,99,119,0,0.4541284403669725,-0.06968108344255136,0.3893986898063801,0.5204468937090652,-29.0,-0.13302752293577982,-0.7178899082568807,5.3808811769133165
elastic_net,3.5,2018,178,175,86,89,3,0.49142857142857144,-0.0323809523809524,0.41834215688635296,0.5648832224437359,-10.818181818181818,-0.06181818181818182,0.8146067415730337,4.98255369151313
elastic_net,3.5,2019,139,135,65,70,4,0.48148148148148145,-0.04232804232804238,0.39887943575661955,0.5651083027886004,-10.909090909090907,-0.08080808080808079,-0.8093525179856115,4.7222536529263
elastic_net,3.5,2020,105,102,49,53,3,0.4803921568627451,-0.043417366946778724,0.3859172379946161,0.5762904383821584,-8.454545454545453,-0.08288770053475934,-0.7428571428571429,4.942681006945281
elastic_net,3.5,2021,131,131,64,67,0,0.48854961832061067,-0.03525990548891317,0.4045028423085701,0.5732488307656145,-8.818181818181817,-0.06731436502428867,2.1564885496183206,4.820639753134306
elastic_net,3.5,2022,72,71,37,34,1,0.5211267605633803,-0.0026827632461435824,0.40685796250044975,0.6332266962989344,-0.3636363636363633,-0.005121638924455821,-1.8958333333333333,4.72593793803278
elastic_net,3.5,2023,47,47,22,25,0,0.46808510638297873,-0.0557244174265451,0.33331462168462633,0.6076785807322921,-5.0,-0.10638297872340426,-2.6808510638297873,4.179262320677191
elastic_net,3.5,2024,36,34,23,11,2,0.6764705882352942,0.15266106442577032,0.5084258404811939,0.8086854867354143,9.909090909090905,0.29144385026737957,4.958333333333333,4.317953098521341
