model,threshold,season,week,game_id,home_team,away_team,line_provider,closing_total,actual_total_points,market_residual,pred_market_residual,side,result,total_bin,wind_bin,temp_bin,game_indoors_bool,precip_flag,snow_flag,home_conference,away_conference,fbs_vs_fbs
elastic_net,1.5,2023,4,401520251,Florida,Charlotte,DraftKings,48.5,29.0,-19.5,2.598937734809641,over,loss,42-49,0-5,70-85,False,False,False,SEC,American Athletic,True
elastic_net,1.5,2023,4,401525844,Baylor,Texas,DraftKings,48.5,44.0,-4.5,1.894855222232487,over,loss,42-49,10-15,85+,False,False,False,Big 12,Big 12,True
elastic_net,1.5,2023,4,401520256,Indiana,Akron,DraftKings,46.0,56.0,10.0,1.6564610471440508,over,win,42-49,0-5,50-70,False,False,False,Big Ten,Mid-American,True
elastic_net,1.5,2023,4,401520267,South Carolina,Mississippi State,DraftKings,47.0,67.0,20.0,2.776546102859495,over,win,42-49,0-5,70-85,False,False,False,SEC,SEC,True
elastic_net,1.5,2023,4,401525510,Pittsburgh,North Carolina,DraftKings,50.0,65.0,15.0,-1.624377142748137,under,loss,49-56,10-15,50-70,False,False,False,ACC,ACC,True
elastic_net,1.5,2023,4,401531872,Utah State,James Madison,DraftKings,52.5,83.0,30.5,2.551618414147124,over,win,49-56,0-5,50-70,False,False,False,Mountain West,Sun Belt,True
elastic_net,1.5,2023,4,401540268,Weber State,Montana State,William Hill (New Jersey),54.5,40.0,-14.5,2.4055601675998437,over,loss,49-56,5-10,50-70,False,False,False,Big Sky,Big Sky,False
elastic_net,1.5,2023,4,401540237,UC Davis,Eastern Washington,William Hill (New Jersey),62.5,51.0,-11.5,1.6665174600711168,over,loss,56-63,5-10,70-85,False,False,False,Big Sky,Big Sky,False
elastic_net,1.5,2023,4,401524014,Arizona State,USC,DraftKings,62.0,70.0,8.0,3.888988057663485,over,win,56-63,0-5,85+,False,False,False,Pac-12,Pac-12,True
elastic_net,1.5,2023,4,401520253,Hawai'i,New Mexico State,DraftKings,57.5,37.0,-20.5,-3.6844339138872417,under,win,56-63,20+,70-85,False,False,False,Mountain West,Conference USA,True
elastic_net,1.5,2023,5,401520277,Western Kentucky,Middle Tennessee,DraftKings,60.0,41.0,-19.0,2.874921445402383,over,loss,56-63,5-10,70-85,False,False,False,Conference USA,Conference USA,True
elastic_net,1.5,2023,5,401520276,Sam Houston,Jacksonville State,DraftKings,36.5,63.0,26.5,1.930132345695682,over,win,<=42,5-10,85+,False,False,False,Conference USA,Conference USA,True
elastic_net,1.5,2023,5,401541632,Princeton,Columbia,Caesars Sportsbook (Colorado),40.5,17.0,-23.5,1.9878032659861895,over,loss,<=42,5-10,50-70,False,False,False,Ivy,Ivy,False
elastic_net,1.5,2023,5,401524020,Oregon State,Utah,DraftKings,44.5,28.0,-16.5,2.803243777375788,over,loss,42-49,5-10,50-70,False,False,False,Pac-12,Pac-12,True
elastic_net,1.5,2023,5,401534852,Robert Morris,Howard,William Hill (New Jersey),59.0,45.0,-14.0,2.2786107298680296,over,loss,56-63,5-10,70-85,False,False,False,Big South-OVC,MEAC,False
elastic_net,1.5,2023,5,401532412,Akron,Buffalo,DraftKings,55.5,23.0,-32.5,3.9903899711135917,over,loss,49-56,5-10,70-85,False,False,False,Mid-American,Mid-American,True
elastic_net,1.5,2023,5,401520284,Minnesota,Louisiana,DraftKings,48.5,59.0,10.5,-1.7620345366719554,under,loss,42-49,0-5,70-85,False,False,False,Big Ten,Sun Belt,True
elastic_net,1.5,2023,5,401540400,Davidson,San Diego,William Hill (New Jersey),49.0,88.0,39.0,2.4633706688695876,over,win,42-49,5-10,70-85,False,False,False,Pioneer,Pioneer,False
elastic_net,1.5,2023,5,401520287,Northwestern,Penn State,DraftKings,46.0,54.0,8.0,2.8444168073051603,over,win,42-49,5-10,70-85,False,False,False,Big Ten,Big Ten,True
elastic_net,1.5,2023,5,401520279,Arkansas,Texas A&M,DraftKings,54.0,56.0,2.0,-1.7249551190463424,under,loss,49-56,5-10,85+,True,False,False,SEC,SEC,True
elastic_net,1.5,2023,5,401539981,Yale,Morgan State,William Hill (New Jersey),39.0,48.0,9.0,1.8297476253799996,over,win,<=42,10-15,50-70,False,True,False,Ivy,MEAC,False
elastic_net,1.5,2023,5,401540013,Long Island University,Duquesne,William Hill (New Jersey),47.5,59.0,11.5,1.659800571679407,over,win,42-49,10-15,50-70,False,False,False,NEC,NEC,False
elastic_net,1.5,2023,5,401520292,UConn,Utah State,DraftKings,51.0,67.0,16.0,-2.074390069056819,under,loss,49-56,10-15,50-70,False,True,False,FBS Independents,Mountain West,True
elastic_net,1.5,2023,5,401540030,Sacred Heart,Merrimack,William Hill (New Jersey),41.5,24.0,-17.5,1.904991962492746,over,loss,<=42,10-15,50-70,False,False,False,NEC,NEC,False
elastic_net,1.5,2023,5,401540555,Butler,Presbyterian,William Hill (New Jersey),50.5,44.0,-6.5,2.339881104380833,over,loss,49-56,5-10,70-85,False,False,False,Pioneer,Pioneer,False
elastic_net,1.5,2023,5,401540468,Dayton,St. Thomas (MN),William Hill (New Jersey),54.5,34.0,-20.5,1.9219619640278816,over,loss,49-56,5-10,70-85,False,False,False,Pioneer,Pioneer,False
elastic_net,1.5,2023,5,401540591,Samford,East Tennessee State,William Hill (New Jersey),59.5,70.0,10.5,1.7828093253595525,over,win,56-63,0-5,85+,False,False,False,Southern,Southern,False
elastic_net,1.5,2023,5,401540335,Pennsylvania,Dartmouth,William Hill (New Jersey),38.5,43.0,4.5,1.8165942820339667,over,win,<=42,10-15,50-70,False,False,False,Ivy,Ivy,False
elastic_net,1.5,2023,5,401540280,Northern Colorado,Weber State,Caesars Sportsbook (Colorado),50.5,49.0,-1.5,3.0389815941546647,over,loss,49-56,5-10,70-85,False,False,False,Big Sky,Big Sky,False
elastic_net,1.5,2023,5,401540606,UAlbany,Villanova,Caesars Sportsbook (Colorado),49.5,41.0,-8.5,2.28356563418302,over,loss,49-56,0-5,70-85,False,False,False,CAA,CAA,False
elastic_net,1.5,2023,5,401540049,Lafayette,Bucknell,Caesars Sportsbook (Colorado),40.0,78.0,38.0,3.336594579710841,over,win,<=42,5-10,70-85,False,False,False,Patriot,Patriot,False
elastic_net,1.5,2023,5,401540490,Maine,Stony Brook,Caesars Sportsbook (Colorado),40.5,84.0,43.5,2.695761267254438,over,win,<=42,5-10,50-70,False,False,False,CAA,CAA,False
elastic_net,1.5,2023,5,401525855,Texas Tech,Houston,DraftKings,50.5,77.0,26.5,2.9012737358086893,over,win,49-56,15-20,85+,False,False,False,Big 12,Big 12,True
elastic_net,1.5,2023,5,401532409,Western Michigan,Ball State,DraftKings,50.5,66.0,15.5,-1.7492392977379654,under,loss,49-56,0-5,70-85,False,False,False,Mid-American,Mid-American,True
elastic_net,1.5,2023,5,401520289,Purdue,Illinois,DraftKings,53.5,63.0,9.5,2.433051425934144,over,win,49-56,5-10,70-85,False,False,False,Big Ten,Big Ten,True
elastic_net,1.5,2023,5,401540253,Montana,Idaho State,William Hill (New Jersey),56.5,48.0,-8.5,1.7165516478430045,over,loss,56-63,0-5,35-50,False,False,False,Big Sky,Big Sky,False
elastic_net,1.5,2023,5,401540611,Mercer,VMI,William Hill (New Jersey),41.0,41.0,0.0,2.9047181099640618,over,push,<=42,5-10,85+,False,False,False,Southern,Southern,False
elastic_net,1.5,2023,5,401540118,Alabama State,Alcorn State,William Hill (New Jersey),37.5,43.0,5.5,2.542404237767799,over,win,<=42,5-10,85+,False,False,False,SWAC,SWAC,False
elastic_net,1.5,2023,5,401520288,Ole Miss,LSU,DraftKings,67.0,104.0,37.0,-2.3748653119925605,under,loss,63+,5-10,85+,False,False,False,SEC,SEC,True
elastic_net,1.5,2023,5,401540584,Wofford,Chattanooga,William Hill (New Jersey),49.5,36.0,-13.5,2.6411814128627213,over,loss,49-56,0-5,70-85,False,False,False,Southern,Southern,False
elastic_net,1.5,2023,5,401531414,Rice,East Carolina,DraftKings,46.5,41.0,-5.5,1.506597510301851,over,loss,42-49,10-15,85+,False,False,False,American Athletic,American Athletic,True
elastic_net,1.5,2023,5,401540300,Murray State,Indiana State,William Hill (New Jersey),45.5,58.0,12.5,2.5416052818512576,over,win,42-49,0-5,70-85,False,False,False,MVFC,MVFC,False
elastic_net,1.5,2023,5,401540542,UT Martin,Tennessee State,William Hill (New Jersey),55.5,30.0,-25.5,1.6483433656689883,over,loss,49-56,0-5,70-85,False,False,False,Big South-OVC,Big South-OVC,False
elastic_net,1.5,2023,5,401540430,Northwestern State,Eastern Illinois,William Hill (New Jersey),49.5,29.0,-20.5,2.6822892806199583,over,loss,49-56,5-10,85+,False,False,False,Southland,Big South-OVC,False
elastic_net,1.5,2023,5,401540150,Mississippi Valley State,Florida A&M,William Hill (New Jersey),45.5,38.0,-7.5,2.364696609286436,over,loss,42-49,5-10,70-85,False,False,False,SWAC,SWAC,False
elastic_net,1.5,2023,5,401520291,Tennessee,South Carolina,DraftKings,63.5,61.0,-2.5,-2.672271459846373,under,win,63+,0-5,50-70,False,False,False,SEC,SEC,True
elastic_net,1.5,2023,5,401531404,SMU,Charlotte,DraftKings,53.5,50.0,-3.5,2.1833885406233096,over,loss,49-56,5-10,85+,False,False,False,American Athletic,American Athletic,True
elastic_net,1.5,2023,5,401531882,UL Monroe,App State,DraftKings,51.0,81.0,30.0,4.217883615054292,over,win,49-56,0-5,70-85,False,False,False,Sun Belt,Sun Belt,True
elastic_net,1.5,2023,5,401540228,Cal Poly,UC Davis,William Hill (New Jersey),58.0,44.0,-14.0,2.0436378689143426,over,loss,56-63,5-10,50-70,False,False,False,Big Sky,Big Sky,False
elastic_net,1.5,2023,5,401540391,McNeese,Nicholls,William Hill (New Jersey),53.5,41.0,-12.5,1.8253186734323084,over,loss,49-56,0-5,70-85,False,False,False,Southland,Southland,False
elastic_net,1.5,2023,5,401525853,TCU,West Virginia,DraftKings,52.0,45.0,-7.0,3.7568557197742107,over,loss,49-56,5-10,85+,False,False,False,Big 12,Big 12,True
elastic_net,1.5,2023,5,401520285,Mississippi State,Alabama,DraftKings,47.0,57.0,10.0,2.2391598216687765,over,win,42-49,0-5,70-85,False,False,False,SEC,SEC,True
elastic_net,1.5,2023,5,401540273,Sacramento State,Northern Arizona,William Hill (New Jersey),59.5,61.0,1.5,1.7363684196475149,over,win,56-63,5-10,50-70,False,False,False,Big Sky,Big Sky,False
elastic_net,1.5,2023,5,401524021,Arizona,Washington,DraftKings,67.0,55.0,-12.0,-4.0058930029703195,under,win,63+,5-10,70-85,False,False,False,Pac-12,Pac-12,True
elastic_net,1.5,2023,6,401520295,Louisiana Tech,Western Kentucky,DraftKings,59.5,63.0,3.5,3.3866418109793344,over,win,56-63,5-10,70-85,False,False,False,Conference USA,Conference USA,True
elastic_net,1.5,2023,6,401540309,Harvard,Cornell,William Hill (New Jersey),48.0,64.0,16.0,1.7604614110548862,over,win,42-49,5-10,50-70,False,False,False,Ivy,Ivy,False
elastic_net,1.5,2023,6,401520298,Army,Boston College,DraftKings,50.0,51.0,1.0,-2.5181959027973404,under,loss,49-56,5-10,50-70,False,True,False,FBS Independents,ACC,True
elastic_net,1.5,2023,6,401540292,Brown,Rhode Island,William Hill (New Jersey),63.5,64.0,0.5,-1.9222065576236436,under,loss,63+,10-15,50-70,False,True,False,Ivy,CAA,False
elastic_net,1.5,2023,6,401520304,Mississippi State,Western Michigan,DraftKings,56.5,69.0,12.5,2.6071997613036846,over,win,56-63,5-10,50-70,False,False,False,SEC,Mid-American,True
elastic_net,1.5,2023,6,401540523,Columbia,Marist,William Hill (New Jersey),45.0,16.0,-29.0,1.8199002202727537,over,loss,42-49,5-10,50-70,False,True,False,Ivy,Pioneer,False
elastic_net,1.5,2023,6,401540563,St. Thomas (MN),Butler,William Hill (New Jersey),45.5,27.0,-18.5,2.2786157457104794,over,loss,42-49,5-10,50-70,False,False,False,Pioneer,Pioneer,False
elastic_net,1.5,2023,6,401539973,Central Connecticut,Delaware State,William Hill (New Jersey),51.0,95.0,44.0,2.2524683704609396,over,win,49-56,5-10,50-70,False,True,False,NEC,MEAC,False
elastic_net,1.5,2023,6,401540060,Pennsylvania,Georgetown,William Hill (New Jersey),41.5,81.0,39.5,-2.7972240297868503,under,loss,<=42,10-15,50-70,False,True,False,Ivy,Patriot,False
elastic_net,1.5,2023,6,401540074,Princeton,Lafayette,Caesars Sportsbook (Colorado),39.5,21.0,-18.5,2.9986468030197013,over,loss,<=42,5-10,70-85,False,False,False,Ivy,Patriot,False
elastic_net,1.5,2023,6,401540083,Fordham,Lehigh,William Hill (New Jersey),55.5,73.0,17.5,1.5406420142069455,over,win,49-56,5-10,50-70,False,True,False,Patriot,Patriot,False
elastic_net,1.5,2023,6,401540627,Wofford,Samford,William Hill (New Jersey),49.5,41.0,-8.5,1.8425206458793502,over,loss,49-56,10-15,70-85,False,False,False,Southern,Southern,False
elastic_net,1.5,2023,6,401540600,Furman,The Citadel,William Hill (New Jersey),51.5,42.0,-9.5,1.7573221120104088,over,loss,49-56,10-15,70-85,False,False,False,Southern,Southern,False
elastic_net,1.5,2023,6,401540457,Drake,Valparaiso,William Hill (New Jersey),47.0,34.0,-13.0,1.6437728747618967,over,loss,42-49,10-15,50-70,False,False,False,Pioneer,Pioneer,False
elastic_net,1.5,2023,6,401539997,Elon,North Carolina Central,William Hill (New Jersey),51.0,57.0,6.0,2.741422081591037,over,win,49-56,5-10,50-70,False,False,False,CAA,MEAC,False
elastic_net,1.5,2023,6,401525521,NC State,Marshall,DraftKings,44.5,89.0,44.5,2.037342754573303,over,win,42-49,10-15,70-85,False,False,False,ACC,Sun Belt,True
elastic_net,1.5,2023,6,401540364,South Dakota,Murray State,William Hill (New Jersey),45.5,45.0,-0.5,2.4825879772287074,over,loss,42-49,missing,missing,False,False,False,MVFC,MVFC,False
elastic_net,1.5,2023,6,401540348,Missouri State,North Dakota State,William Hill (New Jersey),56.0,48.0,-8.0,1.6159446272824947,over,loss,49-56,5-10,50-70,False,False,False,MVFC,MVFC,False
elastic_net,1.5,2023,6,401540119,Alabama State,Bethune-Cookman,William Hill (New Jersey),41.0,33.0,-8.0,1.528317300447726,over,loss,<=42,10-15,70-85,False,False,False,SWAC,SWAC,False
elastic_net,1.5,2023,6,401540491,Richmond,Maine,William Hill (New Jersey),45.0,73.0,28.0,2.6949139199419836,over,win,42-49,5-10,70-85,False,False,False,CAA,CAA,False
elastic_net,1.5,2023,6,401525518,Florida State,Virginia Tech,DraftKings,53.0,56.0,3.0,-1.6447813717771915,under,loss,49-56,10-15,70-85,False,False,False,ACC,ACC,True
elastic_net,1.5,2023,6,401531433,Navy,North Texas,DraftKings,61.0,51.0,-10.0,-2.456650329901379,under,win,56-63,15-20,50-70,False,False,False,American Athletic,American Athletic,True
elastic_net,1.5,2023,6,401532416,Miami (OH),Bowling Green,DraftKings,44.5,27.0,-17.5,-1.7209759594894585,under,win,42-49,15-20,50-70,False,False,False,Mid-American,Mid-American,True
elastic_net,1.5,2023,6,401520310,Texas A&M,Alabama,DraftKings,46.0,46.0,0.0,-1.6452748435055449,under,push,42-49,10-15,70-85,False,False,False,SEC,SEC,True
elastic_net,1.5,2023,6,401531884,Louisiana,Texas State,DraftKings,68.0,64.0,-4.0,-2.8986964615438593,under,win,63+,10-15,70-85,False,False,False,Sun Belt,Sun Belt,True
elastic_net,1.5,2023,6,401540377,Lamar,Northwestern State,William Hill (New Jersey),46.0,40.0,-6.0,2.0044647258517214,over,loss,42-49,10-15,70-85,False,False,False,Southland,Southland,False
elastic_net,1.5,2023,6,401540578,Towson,UAlbany,William Hill (New Jersey),46.5,41.0,-5.5,1.7216670285475097,over,loss,42-49,10-15,50-70,False,False,False,CAA,CAA,False
elastic_net,1.5,2023,6,401540544,North Carolina A&T,Villanova,William Hill (New Jersey),46.0,51.0,5.0,1.9756710244688047,over,win,42-49,10-15,50-70,False,False,False,CAA,CAA,False
elastic_net,1.5,2023,6,401520299,Florida,Vanderbilt,DraftKings,51.5,52.0,0.5,1.8962422608920528,over,win,49-56,10-15,85+,False,False,False,SEC,SEC,True
elastic_net,1.5,2023,6,401520309,Rice,UConn,DraftKings,47.5,69.0,21.5,1.7827959838110865,over,win,42-49,10-15,70-85,False,False,False,American Athletic,FBS Independents,True
elastic_net,1.5,2023,6,401540435,Incarnate Word,SE Louisiana,William Hill (New Jersey),61.0,59.0,-2.0,1.598015569904424,over,loss,56-63,5-10,70-85,False,False,False,Southland,Southland,False
elastic_net,1.5,2023,6,401524026,Arizona State,Colorado,DraftKings,60.0,51.0,-9.0,3.7585152552952676,over,loss,56-63,5-10,85+,False,False,False,Pac-12,Pac-12,True
elastic_net,1.5,2023,6,401540301,Indiana State,Northern Iowa,William Hill (New Jersey),50.0,47.0,-3.0,1.9675645765337528,over,loss,49-56,5-10,50-70,False,False,False,MVFC,MVFC,False
elastic_net,1.5,2023,6,401540151,Southern,Florida A&M,William Hill (New Jersey),38.0,45.0,7.0,1.8695555800640018,over,win,<=42,10-15,70-85,False,False,False,SWAC,SWAC,False
elastic_net,1.5,2023,6,401540103,Illinois State,South Dakota State,William Hill (New Jersey),47.0,61.0,14.0,2.276373938213017,over,win,42-49,5-10,50-70,False,False,False,MVFC,MVFC,False
elastic_net,1.5,2023,6,401540208,Tarleton State,Southern Utah,William Hill (New Jersey),53.5,53.0,-0.5,1.7403596731928228,over,loss,49-56,missing,missing,False,False,False,UAC,UAC,False
elastic_net,1.5,2023,6,401540261,UC Davis,Montana,William Hill (New Jersey),50.5,54.0,3.5,2.7752893225430304,over,win,49-56,0-5,85+,False,False,False,Big Sky,Big Sky,False
elastic_net,1.5,2023,6,401531885,UL Monroe,South Alabama,DraftKings,51.0,62.0,11.0,2.485902894185621,over,win,49-56,0-5,50-70,False,False,False,Sun Belt,Sun Belt,True
elastic_net,1.5,2023,6,401525519,Miami,Georgia Tech,DraftKings,57.5,43.0,-14.5,5.202043371107747,over,loss,56-63,0-5,70-85,False,False,False,ACC,ACC,True
elastic_net,1.5,2023,6,401525858,Baylor,Texas Tech,DraftKings,59.5,53.0,-6.5,4.744234863573894,over,loss,56-63,5-10,50-70,False,False,False,Big 12,Big 12,True
elastic_net,1.5,2023,6,401532592,Boise State,San José State,DraftKings,57.5,62.0,4.5,1.6919963779709184,over,win,56-63,0-5,70-85,False,False,False,Mountain West,Mountain West,True
elastic_net,1.5,2023,6,401540229,Cal Poly,Idaho,William Hill (New Jersey),56.0,56.0,0.0,2.1707438639519947,over,push,49-56,0-5,70-85,False,False,False,Big Sky,Big Sky,False
elastic_net,1.5,2023,6,401540274,Weber State,Northern Arizona,William Hill (New Jersey),50.5,37.0,-13.5,2.7115186792517294,over,loss,49-56,5-10,50-70,False,False,False,Big Sky,Big Sky,False
elastic_net,1.5,2023,7,401520313,Middle Tennessee,Louisiana Tech,DraftKings,54.5,54.0,-0.5,2.0353263482347295,over,loss,49-56,0-5,50-70,False,False,False,Conference USA,Conference USA,True
elastic_net,1.5,2023,7,401520312,Jacksonville State,Liberty,DraftKings,56.0,44.0,-12.0,2.3821987116611685,over,loss,49-56,5-10,70-85,False,False,False,Conference USA,Conference USA,True
elastic_net,1.5,2023,7,401520314,Florida International,UTEP,DraftKings,44.0,41.0,-3.0,4.7175741294716,over,loss,42-49,5-10,70-85,False,False,False,Conference USA,Conference USA,True
elastic_net,1.5,2023,7,401540036,St. Francis (PA),Wagner,William Hill (New Jersey),50.0,38.0,-12.0,2.3501364398427755,over,loss,49-56,5-10,50-70,False,False,False,NEC,NEC,False
elastic_net,1.5,2023,7,401531415,East Carolina,SMU,DraftKings,50.5,41.0,-9.5,3.1498365688363146,over,loss,49-56,5-10,50-70,False,False,False,American Athletic,American Athletic,True
elastic_net,1.5,2023,7,401531371,Memphis,Tulane,DraftKings,57.0,52.0,-5.0,2.553975295461818,over,loss,56-63,0-5,70-85,False,False,False,American Athletic,American Athletic,True
elastic_net,1.5,2023,7,401532594,Utah State,Fresno State,DraftKings,60.5,69.0,8.5,-1.93349078760178,under,loss,56-63,0-5,50-70,False,False,False,Mountain West,Mountain West,True
elastic_net,1.5,2023,7,401531890,James Madison,Georgia Southern,DraftKings,59.5,54.0,-5.5,-2.79245961215248,under,win,56-63,5-10,50-70,False,True,False,Sun Belt,Sun Belt,True
elastic_net,1.5,2023,7,401520324,Rutgers,Michigan State,DraftKings,39.5,51.0,11.5,-3.936079165924702,under,loss,<=42,0-5,50-70,False,True,False,Big Ten,Big Ten,True
elastic_net,1.5,2023,7,401520323,Purdue,Ohio State,DraftKings,52.0,48.0,-4.0,2.000144201026266,over,loss,49-56,5-10,50-70,False,False,False,Big Ten,Big Ten,True
elastic_net,1.5,2023,7,401540293,Brown,Princeton,Caesars Sportsbook (Colorado),51.0,55.0,4.0,1.8326914415113817,over,win,49-56,5-10,50-70,False,False,False,Ivy,Ivy,False
elastic_net,1.5,2023,7,401540031,Yale,Sacred Heart,William Hill (New Jersey),44.0,34.0,-10.0,2.040535460710706,over,loss,42-49,0-5,50-70,False,False,False,Ivy,NEC,False
elastic_net,1.5,2023,7,401531390,North Texas,Temple,DraftKings,68.5,59.0,-9.5,-2.275666035556462,under,win,63+,10-15,50-70,False,False,False,American Athletic,American Athletic,True
elastic_net,1.5,2023,7,401540515,Drake,St. Thomas (MN),William Hill (New Jersey),38.5,73.0,34.5,1.5998096438578397,over,win,<=42,10-15,50-70,False,False,False,Pioneer,Pioneer,False
elastic_net,1.5,2023,7,401540530,New Hampshire,UAlbany,William Hill (New Jersey),55.0,69.0,14.0,1.7271625192056368,over,win,49-56,5-10,50-70,False,False,False,CAA,CAA,False
elastic_net,1.5,2023,7,401540022,Maine,Long Island University,William Hill (New Jersey),50.0,37.0,-13.0,2.148749034622618,over,loss,49-56,5-10,50-70,False,False,False,CAA,NEC,False
elastic_net,1.5,2023,7,401534853,Harvard,Howard,William Hill (New Jersey),60.5,55.0,-5.5,1.5136753340372726,over,loss,56-63,5-10,50-70,False,False,False,Ivy,MEAC,False
elastic_net,1.5,2023,7,401540337,Colgate,Dartmouth,William Hill (New Jersey),44.5,51.0,6.5,2.281683559558883,over,win,42-49,0-5,50-70,False,True,False,Patriot,Ivy,False
elastic_net,1.5,2023,7,401540401,Butler,Davidson,William Hill (New Jersey),51.5,68.0,16.5,1.5467773921803984,over,win,49-56,5-10,50-70,False,False,False,Pioneer,Pioneer,False
elastic_net,1.5,2023,7,401540619,The Citadel,VMI,William Hill (New Jersey),35.0,30.0,-5.0,2.492590090704378,over,loss,<=42,10-15,70-85,False,False,False,Southern,Southern,False
elastic_net,1.5,2023,7,401540002,South Carolina State,Tennessee Tech,William Hill (New Jersey),37.5,35.0,-2.5,2.5769824731798536,over,loss,<=42,15-20,70-85,False,False,False,MEAC,Big South-OVC,False
elastic_net,1.5,2023,7,401540458,Valparaiso,Morehead State,William Hill (New Jersey),46.0,45.0,-1.0,1.5034126286291556,over,loss,42-49,15-20,50-70,False,True,False,Pioneer,Pioneer,False
elastic_net,1.5,2023,7,401540442,South Dakota,Youngstown State,William Hill (New Jersey),46.0,65.0,19.0,2.43749902664093,over,win,42-49,missing,missing,False,False,False,MVFC,MVFC,False
elastic_net,1.5,2023,7,401531405,Charlotte,Navy,DraftKings,44.5,14.0,-30.5,1.5585962768272592,over,loss,42-49,0-5,70-85,False,False,False,American Athletic,American Athletic,True
elastic_net,1.5,2023,7,401540281,Northern Colorado,Sacramento State,William Hill (New Jersey),58.0,34.0,-24.0,2.296340321771952,over,loss,56-63,5-10,35-50,False,False,False,Big Sky,Big Sky,False
elastic_net,1.5,2023,7,401524033,Utah,California,DraftKings,44.0,48.0,4.0,2.5717300668214946,over,win,42-49,0-5,50-70,False,False,False,Pac-12,Pac-12,True
elastic_net,1.5,2023,7,401540136,Mississippi Valley State,Arkansas-Pine Bluff,William Hill (New Jersey),41.5,59.0,17.5,2.119346249349683,over,win,<=42,5-10,70-85,False,False,False,SWAC,SWAC,False
elastic_net,1.5,2023,7,401540120,Jackson State,Alabama State,William Hill (New Jersey),45.0,43.0,-2.0,1.586292428822022,over,loss,42-49,10-15,70-85,False,False,False,SWAC,SWAC,False
elastic_net,1.5,2023,7,401540593,East Tennessee State,Wofford,William Hill (New Jersey),42.0,51.0,9.0,1.6452741012889582,over,win,<=42,10-15,50-70,False,True,False,Southern,Southern,False
elastic_net,1.5,2023,7,401540575,Stony Brook,Fordham,William Hill (New Jersey),57.0,33.0,-24.0,1.9977019082567469,over,loss,56-63,5-10,50-70,False,False,False,CAA,Patriot,False
elastic_net,1.5,2023,7,401531420,South Florida,Florida Atlantic,DraftKings,61.0,70.0,9.0,1.7848607005885075,over,win,56-63,10-15,70-85,False,False,False,American Athletic,American Athletic,True
elastic_net,1.5,2023,7,401524034,Washington,Oregon,DraftKings,67.0,69.0,2.0,-1.6324833122583138,under,loss,63+,0-5,50-70,False,False,False,Pac-12,Pac-12,True
elastic_net,1.5,2023,7,401520317,Army,Troy,DraftKings,42.5,19.0,-23.5,-2.029021175326438,under,win,42-49,0-5,35-50,False,True,False,FBS Independents,Sun Belt,True
elastic_net,1.5,2023,7,401520322,Penn State,Massachusetts,DraftKings,55.0,63.0,8.0,-3.40050055768679,under,loss,49-56,10-15,35-50,False,True,False,Big Ten,FBS Independents,True
elastic_net,1.5,2023,7,401532420,Central Michigan,Akron,DraftKings,43.0,27.0,-16.0,1.7919556515579205,over,loss,42-49,10-15,50-70,False,False,False,Mid-American,Mid-American,True
elastic_net,1.5,2023,7,401525865,TCU,BYU,DraftKings,52.5,55.0,2.5,2.605512086427968,over,win,49-56,15-20,70-85,False,False,False,Big 12,Big 12,True
elastic_net,1.5,2023,7,401540378,SE Louisiana,Lamar,William Hill (New Jersey),47.5,54.0,6.5,2.2019724825173563,over,win,42-49,10-15,70-85,False,False,False,Southland,Southland,False
elastic_net,1.5,2023,7,401540275,Northern Arizona,Portland State,William Hill (New Jersey),57.5,66.0,8.5,1.7100178545652869,over,win,56-63,5-10,50-70,True,False,False,Big Sky,Big Sky,False
elastic_net,1.5,2023,7,401540586,Mercer,Chattanooga,William Hill (New Jersey),50.0,32.0,-18.0,1.5642681836513193,over,loss,49-56,10-15,70-85,False,False,False,Southern,Southern,False
elastic_net,1.5,2023,7,401532597,Nevada,UNLV,DraftKings,53.5,72.0,18.5,1.8300810117665625,over,win,49-56,5-10,50-70,False,False,False,Mountain West,Mountain West,True
elastic_net,1.5,2023,7,401539990,Tennessee State,Norfolk State,William Hill (New Jersey),50.5,41.0,-9.5,1.7362112824375222,over,loss,49-56,10-15,50-70,False,False,False,Big South-OVC,MEAC,False
elastic_net,1.5,2023,7,401525525,Pittsburgh,Louisville,DraftKings,44.5,59.0,14.5,-1.5170023727889073,under,loss,42-49,10-15,50-70,False,False,False,ACC,ACC,True
elastic_net,1.5,2023,7,401532598,Air Force,Wyoming,DraftKings,42.0,61.0,19.0,-1.7020113862100985,under,loss,<=42,5-10,50-70,False,False,False,Mountain West,Mountain West,True
elastic_net,1.5,2023,7,401525866,Texas Tech,Kansas State,DraftKings,58.0,59.0,1.0,4.124424641124921,over,win,56-63,0-5,50-70,False,False,False,Big 12,Big 12,True
elastic_net,1.5,2023,7,401524030,Washington State,Arizona,DraftKings,57.5,50.0,-7.5,2.7543719396142246,over,loss,56-63,5-10,50-70,False,False,False,Pac-12,Pac-12,True
elastic_net,1.5,2023,7,401540289,Weber State,UC Davis,William Hill (New Jersey),46.5,33.0,-13.5,3.1071709254052298,over,loss,42-49,5-10,50-70,False,False,False,Big Sky,Big Sky,False
elastic_net,1.5,2023,8,401520330,Liberty,Middle Tennessee,DraftKings,54.5,77.0,22.5,2.3633055475601252,over,win,49-56,0-5,50-70,False,False,False,Conference USA,Conference USA,True
