filter_name,category,season,graded,wins,losses,hit_rate,net_units_1u_each,roi_per_1u
hgb_under_3p5_total_60_63,high_total_bucket,2023,11,7,4,0.6363636363636364,2.3636363636363633,0.21487603305785122
hgb_under_3p5_total_60_63,high_total_bucket,2024,16,9,7,0.5625,1.1818181818181817,0.07386363636363635
hgb_under_3p5_total_63_66,high_total_bucket,2016,19,12,7,0.631578947368421,3.9090909090909087,0.20574162679425836
hgb_under_3p5_total_63_66,high_total_bucket,2017,12,9,3,0.75,5.181818181818182,0.4318181818181818
hgb_under_3p5_total_63_66,high_total_bucket,2018,16,6,10,0.375,-4.545454545454545,-0.28409090909090906
hgb_under_3p5_total_63_66,high_total_bucket,2019,10,6,4,0.6,1.4545454545454541,0.14545454545454542
hgb_under_3p5_total_63_66,high_total_bucket,2020,5,3,2,0.6,0.7272727272727272,0.14545454545454545
hgb_under_3p5_total_63_66,high_total_bucket,2021,30,16,14,0.5333333333333333,0.5454545454545445,0.01818181818181815
hgb_under_3p5_total_63_66,high_total_bucket,2022,16,6,10,0.375,-4.545454545454545,-0.28409090909090906
hgb_under_3p5_total_63_66,high_total_bucket,2023,14,8,6,0.5714285714285714,1.272727272727273,0.09090909090909093
hgb_under_3p5_total_63_66,high_total_bucket,2024,9,5,4,0.5555555555555556,0.5454545454545452,0.06060606060606058
hgb_under_3p5_total_66_plus,high_total_bucket,2016,32,14,18,0.4375,-5.272727272727273,-0.1647727272727273
hgb_under_3p5_total_66_plus,high_total_bucket,2017,40,20,20,0.5,-1.8181818181818175,-0.045454545454545435
hgb_under_3p5_total_66_plus,high_total_bucket,2018,55,30,25,0.5454545454545454,2.272727272727273,0.04132231404958678
hgb_under_3p5_total_66_plus,high_total_bucket,2019,25,13,12,0.52,-0.18181818181818166,-0.007272727272727267
hgb_under_3p5_total_66_plus,high_total_bucket,2020,36,16,20,0.4444444444444444,-5.454545454545454,-0.1515151515151515
hgb_under_3p5_total_66_plus,high_total_bucket,2021,58,37,21,0.6379310344827587,12.636363636363633,0.21786833855799367
hgb_under_3p5_total_66_plus,high_total_bucket,2022,47,27,20,0.574468085106383,4.545454545454543,0.09671179883945837
hgb_under_3p5_total_66_plus,high_total_bucket,2023,21,16,5,0.7619047619047619,9.545454545454545,0.45454545454545453
hgb_under_3p5_total_66_plus,high_total_bucket,2024,7,4,3,0.5714285714285714,0.6363636363636362,0.0909090909090909
hgb_under_3p5_outdoor_only,weather,2016,144,69,75,0.4791666666666667,-12.272727272727273,-0.08522727272727273
hgb_under_3p5_outdoor_only,weather,2017,168,93,75,0.5535714285714286,9.545454545454541,0.056818181818181795
hgb_under_3p5_outdoor_only,weather,2018,187,105,82,0.5614973262032086,13.454545454545451,0.07194944093339814
hgb_under_3p5_outdoor_only,weather,2019,99,53,46,0.5353535353535354,2.1818181818181803,0.02203856749311293
hgb_under_3p5_outdoor_only,weather,2020,83,39,44,0.46987951807228917,-8.545454545454547,-0.10295728368017526
hgb_under_3p5_outdoor_only,weather,2021,298,159,139,0.5335570469798657,5.545454545454545,0.018608907870652835
hgb_under_3p5_outdoor_only,weather,2022,123,66,57,0.5365853658536586,3.0,0.024390243902439025
hgb_under_3p5_outdoor_only,weather,2023,101,56,45,0.5544554455445545,5.909090909090908,0.0585058505850585
hgb_under_3p5_outdoor_only,weather,2024,64,34,30,0.53125,0.9090909090909101,0.01420454545454547
hgb_under_3p5_wind_ge_10,weather,2016,59,30,29,0.5084745762711864,-1.7272727272727275,-0.02927580893682589
hgb_under_3p5_wind_ge_10,weather,2017,73,46,27,0.6301369863013698,14.818181818181815,0.20298879202988787
hgb_under_3p5_wind_ge_10,weather,2018,76,43,33,0.5657894736842105,6.090909090909092,0.08014354066985648
hgb_under_3p5_wind_ge_10,weather,2019,37,19,18,0.5135135135135135,-0.7272727272727273,-0.019656019656019656
hgb_under_3p5_wind_ge_10,weather,2020,22,10,12,0.45454545454545453,-2.909090909090909,-0.1322314049586777
hgb_under_3p5_wind_ge_10,weather,2021,68,40,28,0.5882352941176471,8.363636363636362,0.12299465240641708
hgb_under_3p5_wind_ge_10,weather,2022,52,33,19,0.6346153846153846,10.999999999999998,0.2115384615384615
hgb_under_3p5_wind_ge_10,weather,2023,33,20,13,0.6060606060606061,5.181818181818182,0.15702479338842976
hgb_under_3p5_wind_ge_10,weather,2024,31,15,16,0.4838709677419355,-2.3636363636363633,-0.07624633431085043
hgb_under_3p5_wind_ge_12,weather,2016,34,18,16,0.5294117647058824,0.36363636363636287,0.010695187165775378
hgb_under_3p5_wind_ge_12,weather,2017,46,27,19,0.5869565217391305,5.545454545454545,0.12055335968379445
hgb_under_3p5_wind_ge_12,weather,2018,37,21,16,0.5675675675675675,3.090909090909091,0.08353808353808354
hgb_under_3p5_wind_ge_12,weather,2019,19,13,6,0.6842105263157895,5.8181818181818175,0.3062200956937799
hgb_under_3p5_wind_ge_12,weather,2020,11,4,7,0.36363636363636365,-3.3636363636363638,-0.3057851239669422
hgb_under_3p5_wind_ge_12,weather,2021,39,24,15,0.6153846153846154,6.818181818181818,0.17482517482517482
hgb_under_3p5_wind_ge_12,weather,2022,33,21,12,0.6363636363636364,7.09090909090909,0.21487603305785122
