card_strategy,base_strategy,legs,max_combos_per_week,no_overlap,season,week,weekly_rank,game_ids,matchups,results,result,units,avg_abs_pred_edge,min_abs_pred_edge,avg_market_residual
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2024,4,1,401628366|401643790,Georgia Southern at Ole Miss | South Alabama at App State,win|win,win,2.6446280991735542,7.935789405215248,6.787808837443402,-2.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2024,4,2,401635557|401641037,TCU at SMU | Toledo at Western Kentucky,loss|win,loss,-1.0,6.299988391668857,5.837671155082483,18.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2024,5,1,401636882|401636883,TCU at Kansas | Oklahoma State at Kansas State,loss|loss,loss,-1.0,5.607330390424668,5.092654118158898,5.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2024,6,1,401635572|401643800,Pittsburgh at North Carolina | South Alabama at Arkansas State,win|win,win,2.6446280991735542,5.518856780897757,4.142138012784975,-16.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2024,7,1,401643806|401635577,App State at Louisiana | Georgia Tech at North Carolina,win|loss,loss,-1.0,3.992584064568138,3.5897674198148923,4.25
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2024,9,1,401628667|401643741,Towson at Monmouth | New Mexico at Colorado State,win|win,win,2.6446280991735542,3.7781159876594503,3.744607124450517,-30.5
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2024,10,1,401640994|401634114,Jacksonville State at Liberty | Portland State at Sacramento State,win|loss,loss,-1.0,7.105009297716867,5.268942483996617,7.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2024,10,2,401635600|401634111,Louisville at Clemson | Montana State at Eastern Washington,win|loss,loss,-1.0,3.692250533517097,3.6620035584401234,-1.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2024,11,1,401643754|401634006,New Mexico at San Diego State | Tennessee State at Western Illinois,win|loss,loss,-1.0,6.520921650075338,5.676041342302643,-12.75
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2024,12,1,401634122|401635583,Idaho State at Eastern Washington | Wake Forest at North Carolina,loss|win,loss,-1.0,6.319653300338578,5.098037380574472,20.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2024,13,1,401645372|401643767,East Carolina at North Texas | UNLV at San José State,win|win,win,2.6446280991735542,6.266018667957908,6.245799021890251,-11.5
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2024,14,1,401641006|401635623,Jacksonville State at Western Kentucky | Miami at Syracuse,win|loss,loss,-1.0,5.186371834053861,5.148263696674192,-7.0
hgb_under_3p5_high_total_2leg_top2_nonoverlap,hgb_under_3p5_high_total,2,2,True,2024,14,2,401636938|401634252,Oklahoma State at Colorado | Alabama A&M at Florida A&M,win|win,win,2.6446280991735542,4.282771854684993,3.7738567695307337,-12.25
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2016,1,1,400869090|400869507|400869342,Hawai'i at California | Oklahoma at Houston | Indiana at Florida International,loss|win|win,loss,-1.0,4.67839758177139,4.262248586225167,-3.5
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2016,2,1,400869430|400869511|400869107,Troy at Clemson | Cincinnati at Purdue | California at San Diego State,win|loss|loss,loss,-1.0,8.324582313756286,5.718630977047348,6.0
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2016,3,1,400869109|400868995|400869362,Arizona State at UTSA | New Mexico State at Kentucky | Troy at Southern Miss,loss|loss|loss,loss,-1.0,8.100669955531236,7.165101136951651,15.833333333333334
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2016,4,1,400869450|400869203|400869202,Syracuse at UConn | Nevada at Purdue | Tulsa at Fresno State,win|win|loss,loss,-1.0,8.483073227521293,7.215493787289421,-0.6666666666666666
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2016,5,1,400869126|400869453|400869128,Arizona State at USC | Louisville at Clemson | Utah at California,win|loss|win,loss,-1.0,7.1858000695584,5.302097485343782,-0.5
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2016,6,1,400869217|400869134|400869303,Hawai'i at San José State | California at Oregon State | Northern Illinois at Western Michigan,win|loss|loss,loss,-1.0,6.643038193517357,5.790172819813459,5.333333333333333
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2016,7,1,400869541|400869462|400869466,Tulsa at Houston | NC State at Clemson | Virginia Tech at Syracuse,loss|win|win,loss,-1.0,5.882903334863015,4.43884010764578,-11.666666666666666
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2016,8,1,400869225|400869544|400869224,Hawai'i at Air Force | East Carolina at Cincinnati | BYU at Boise State,loss|win|win,loss,-1.0,10.6556000976345,7.672144929986937,-4.333333333333333
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2016,9,1,400869145|400869391|400869629,California at USC | Middle Tennessee at Florida International | Texas Tech at TCU,win|loss|win,loss,-1.0,6.742375990295204,5.8238418600521165,-8.5
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2016,10,1,400869477|400869479|400869322,Syracuse at Clemson | Florida State at NC State | Toledo at Akron,win|win|win,win,5.9579263711495125,8.905445236003708,8.39015147106681,-12.0
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2016,11,1,400869485|400869692|400869487,Pittsburgh at Clemson | Northwestern at Purdue | Wake Forest at Louisville,loss|loss|win,loss,-1.0,7.403105886475587,7.247636806769616,9.166666666666666
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2016,12,1,400869623|400869332|400869166,Oklahoma State at TCU | Ball State at Toledo | Stanford at California,win|win|loss,loss,-1.0,9.425811274116262,7.694539548938719,-9.5
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2016,13,1,400869169|400869252|400868956,UCLA at California | Boise State at Air Force | Notre Dame at USC,win|win|loss,loss,-1.0,7.567344173569168,6.100652975434787,-9.5
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2017,1,1,400933829|400941789|400934493,Georgia Southern at Auburn | UL Monroe at Memphis | Tulsa at Oklahoma State,win|loss|loss,loss,-1.0,8.44507755964032,7.492515365585323,1.6666666666666667
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2017,2,1,400938601|400941798|400937459,North Texas at SMU | Louisiana at Tulsa | Middle Tennessee at Syracuse,loss|loss|win,loss,-1.0,6.326458747481245,5.888247291596724,16.833333333333332
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2017,3,1,400934511|400944837|400934512,Texas at USC | Troy at New Mexico State | Arizona State at Texas Tech,win|win|loss,loss,-1.0,8.692461786982697,7.659609788612999,-1.0
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2017,4,1,400938619|400934518|400934516,UTEP at New Mexico State | Texas Tech at Houston | TCU at Oklahoma State,win|win|loss,loss,-1.0,7.588774613078061,6.50395103536578,-4.666666666666667
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2017,5,1,400938623|400935288|400985406,Middle Tennessee at Florida Atlantic | Washington at Oregon State | Memphis at UCF,win|win|win,win,5.9579263711495125,8.125958685494075,7.584940294090824,-9.333333333333334
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2017,6,1,400944991|400941817|400941814,Eastern Michigan at Toledo | Temple at East Carolina | Memphis at UConn,win|win|loss,loss,-1.0,8.127164579589097,6.660668968258331,-5.0
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2017,7,1,400934526|400941821|400944854,Baylor at Oklahoma State | UConn at Temple | Coastal Carolina at Arkansas State,loss|win|loss,loss,-1.0,5.0009425801422465,3.7495229615852663,2.0
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2017,8,1,400934578|400941827|400944857,USC at Notre Dame | Tulsa at UConn | Louisiana at Arkansas State,loss|win|win,loss,-1.0,8.157232003689378,8.016477211010981,-19.333333333333332
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2017,9,1,400933901|400935394|400941831,Missouri at UConn | Penn State at Ohio State | Tulsa at SMU,win|loss|win,loss,-1.0,8.413602033826335,6.481388280610166,1.1666666666666667
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2017,10,1,400933909|400941835|400935312,Florida at Missouri | Memphis at Tulsa | Colorado at Arizona State,win|win|loss,loss,-1.0,7.906111601195949,6.575051945729431,-4.666666666666667
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2017,11,1,400933915|400941842|400935407,Louisiana at Ole Miss | UConn at UCF | Michigan State at Ohio State,loss|loss|win,loss,-1.0,5.69046212307475,4.571937953123099,2.6666666666666665
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2017,12,1,400935415|400941845|400937524,Nebraska at Penn State | Cincinnati at East Carolina | Syracuse at Louisville,loss|loss|win,loss,-1.0,8.899537589066464,8.827460361304086,12.833333333333334
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2017,13,1,400933931|400944881|400941853,Missouri at Arkansas | Georgia Southern at Louisiana | Temple at Tulsa,loss|loss|loss,loss,-1.0,8.770735092882951,5.267791654507603,11.5
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2018,1,1,401012679|401079833|401013072,Cincinnati at UCLA | North Carolina A&T at East Carolina | Southern at TCU,win|win|loss,loss,-1.0,5.574046412528493,5.163412181100263,-9.333333333333334
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2018,2,1,401012732|401012726|401012728,Southern Utah at Oregon State | Arizona at Houston | UCLA at Oklahoma,loss|win|loss,loss,-1.0,10.3429232228639,7.451011921077398,-0.3333333333333333
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2018,3,1,401022521|401012277|401019488,Prairie View A&M at UNLV | Alabama at Ole Miss | Arkansas State at Tulsa,win|win|win,win,5.9579263711495125,11.059415219424615,10.680684878601692,-9.833333333333334
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2018,4,1,401012750|401022524|401013450,Arizona at Oregon State | Duquesne at Hawai'i | North Texas at Liberty,win|win|win,win,5.9579263711495125,16.243148112333582,15.683929182646173,-16.333333333333332
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2018,5,1,401012757|401019496|401012297,Oregon at California | Memphis at Tulane | Ole Miss at LSU,loss|win|loss,loss,-1.0,6.87396161976046,4.528321296052106,2.1666666666666665
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2018,6,1,401022530|401020751|401013441,New Mexico at UNLV | Bowling Green at Toledo | Liberty at New Mexico State,loss|loss|loss,loss,-1.0,6.096258858917907,4.065982229844598,14.5
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2018,7,1,401012308|401020760|401013076,Ole Miss at Arkansas | Western Michigan at Bowling Green | Texas Tech at TCU,loss|loss|win,loss,-1.0,8.290859814609545,6.511338564700275,-4.666666666666667
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2018,8,1,401019511|401019512|401013152,UConn at South Florida | Houston at Navy | North Carolina at Syracuse,push|loss|loss,loss,-1.0,7.181404371400855,5.7633187667179735,12.166666666666666
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2018,9,1,401021681|401013189|401021682,Arkansas State at Louisiana | Notre Dame at Navy | Coastal Carolina at Georgia State,loss|loss|loss,loss,-1.0,6.663327330333608,5.311530205596802,13.666666666666666
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2018,10,1,401019520|401012328|401019519,Memphis at East Carolina | South Carolina at Ole Miss | UConn at Tulsa,loss|loss|loss,loss,-1.0,10.336457474199724,8.913698482426787,21.5
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2018,11,1,401015042|401013333|401013168,North Texas at Old Dominion | Purdue at Minnesota | Louisville at Syracuse,win|win|loss,loss,-1.0,9.609338197064934,8.811152815914422,-0.5
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2018,12,1,401022564|401019530|401020783,UNLV at Hawai'i | Memphis at SMU | Toledo at Kent State,win|win|loss,loss,-1.0,11.25705533851972,9.672078610621474,-1.8333333333333333
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2018,13,1,401012797|401013447|401020788,Oregon at Oregon State | New Mexico State at Liberty | Buffalo at Bowling Green,win|win|win,win,5.9579263711495125,12.514786131302083,10.079978225717914,-9.5
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2019,1,1,401110720|401114228|401112157,Duke at Alabama | New Mexico State at Washington State | Indiana at Ball State,win|win|win,win,5.9579263711495125,5.973128990912418,5.122552706504634,-5.333333333333333
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2019,3,1,401114234|401114336|401112203,Hawai'i at Washington | New Mexico at Notre Dame | Maryland at Temple,loss|loss|win,loss,-1.0,5.998540910590889,4.376868407862061,-0.16666666666666666
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2019,4,1,401112462|401114340|401110798,Western Michigan at Syracuse | New Mexico State at New Mexico | San José State at Arkansas,loss|loss|win,loss,-1.0,7.2455604080549065,6.138968233400374,16.666666666666668
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2019,6,1,401114274|401112101|401117877,Massachusetts at Florida International | Oklahoma at Kansas | Memphis at UL Monroe,win|win|loss,loss,-1.0,6.945720056444684,6.414793521368736,-2.1666666666666665
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2019,7,1,401114204|401114343|401114186,Utah at Oregon State | New Mexico State at Central Michigan | Colorado at Oregon,win|loss|win,loss,-1.0,5.619927701343536,4.768505707594947,-0.5
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2019,8,1,401114169|401114289|401112487,Arizona at USC | Southern Miss at Louisiana Tech | Florida State at Wake Forest,win|loss|win,loss,-1.0,5.897200273697308,5.482749909587435,-8.0
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2019,9,1,401112132|401119292|401114159,Texas at TCU | Ohio at Ball State | Arizona State at UCLA,loss|win|loss,loss,-1.0,5.618409598503369,4.505527856517917,6.666666666666667
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2019,10,1,401114303|401117897|401114352,UTEP at North Texas | SMU at Memphis | Liberty at Massachusetts,loss|loss|loss,loss,-1.0,7.555036192204916,6.109357238450053,20.833333333333332
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2019,11,1,401117900|401117543|401110847,UCF at Tulsa | San José State at Hawai'i | New Mexico State at Ole Miss,win|loss|win,loss,-1.0,5.635814618103971,4.61178588154084,-6.666666666666667
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2019,13,1,401119305|401114358|401121976,Eastern Michigan at Northern Illinois | BYU at Massachusetts | South Alabama at Georgia State,loss|loss|win,loss,-1.0,6.846721695750799,5.746985564147394,0.3333333333333333
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2019,14,1,401112524|401112525|401114346,North Carolina at NC State | Wake Forest at Syracuse | New Mexico State at Liberty,win|loss|loss,loss,-1.0,7.902065994389282,7.077538177070423,1.1666666666666667
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2020,5,1,401237094|401212531|401240282,Arkansas at Mississippi State | Tulsa at UCF | Campbell at Wake Forest,win|win|loss,loss,-1.0,10.188217804091686,8.83550663956427,-10.666666666666666
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2020,6,1,401236005|401215308|401237100,Texas at Oklahoma | Texas State at Troy | Alabama at Ole Miss,loss|win|loss,loss,-1.0,5.488338699642271,5.004196173369102,18.333333333333332
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2020,7,1,401212537|401250215|401207150,UCF at Memphis | Massachusetts at Georgia Southern | North Texas at Middle Tennessee,loss|win|loss,loss,-1.0,6.277858889893278,5.715802344750363,5.5
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2020,8,1,401247293|401212524|401234623,Nebraska at Ohio State | Tulane at UCF | Virginia Tech at Wake Forest,win|loss|win,loss,-1.0,10.167504636274678,7.6874879908817775,-5.333333333333333
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2020,9,1,401249002|401212538|401234627,Nevada at UNLV | UCF at Houston | Virginia Tech at Louisville,win|win|loss,loss,-1.0,6.876587082849472,6.019442053437385,-3.5
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2020,10,1,401253924|401249009|401212480,Arkansas State at Louisiana | Utah State at Nevada | South Florida at Memphis,win|win|win,win,5.9579263711495125,7.317871778869861,4.948285952165339,-12.5
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2020,11,1,401234642|401212518|401234639,Wake Forest at North Carolina | Temple at UCF | Florida State at NC State,loss|win|win,loss,-1.0,8.425789355244868,7.653101324104719,6.166666666666667
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2020,13,1,401212513|401207191|401249877,SMU at East Carolina | North Texas at UTSA | Kent State at Buffalo,loss|win|loss,loss,-1.0,9.364350942719083,7.940734399778632,19.333333333333332
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2021,1,1,401281950|401309840|401309842,Central Michigan at Missouri | Utah State at Washington State | San José State at USC,win|win|win,win,5.9579263711495125,7.26579975578154,6.425584996515887,-14.166666666666666
hgb_under_3p5_high_total_3leg_top1_nonoverlap,hgb_under_3p5_high_total,3,1,True,2021,2,1,401282623|401282621|401301003,Boston College at Massachusetts | Georgia State at North Carolina | Memphis at Arkansas State,loss|loss|loss,loss,-1.0,6.4735728398352945,6.123741934550695,22.333333333333332
