filter_name,category,season,graded,wins,losses,hit_rate,net_units_1u_each,roi_per_1u
hgb_under_3p5_combo_high_pass_rate_precip_any,weather_team_style_grid,2020,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_high_pass_rate_precip_any,weather_team_style_grid,2021,12,9,3,0.75,5.181818181818182,0.4318181818181818
hgb_under_3p5_combo_high_pass_rate_precip_any,weather_team_style_grid,2022,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_precip_any,weather_team_style_grid,2023,5,4,1,0.8,2.6363636363636362,0.5272727272727272
hgb_under_3p5_combo_high_pass_rate_precip_any,weather_team_style_grid,2024,2,0,2,0.0,-2.0,-1.0
hgb_under_3p5_combo_high_pass_rate_rain_flag,weather_team_style_grid,2016,7,3,4,0.42857142857142855,-1.2727272727272727,-0.18181818181818182
hgb_under_3p5_combo_high_pass_rate_rain_flag,weather_team_style_grid,2017,5,3,2,0.6,0.7272727272727273,0.14545454545454545
hgb_under_3p5_combo_high_pass_rate_rain_flag,weather_team_style_grid,2018,11,5,6,0.45454545454545453,-1.4545454545454541,-0.13223140495867766
hgb_under_3p5_combo_high_pass_rate_rain_flag,weather_team_style_grid,2019,7,5,2,0.7142857142857143,2.5454545454545454,0.36363636363636365
hgb_under_3p5_combo_high_pass_rate_rain_flag,weather_team_style_grid,2020,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_high_pass_rate_rain_flag,weather_team_style_grid,2021,12,9,3,0.75,5.181818181818182,0.4318181818181818
hgb_under_3p5_combo_high_pass_rate_rain_flag,weather_team_style_grid,2022,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_rain_flag,weather_team_style_grid,2023,5,4,1,0.8,2.6363636363636362,0.5272727272727272
hgb_under_3p5_combo_high_pass_rate_rain_flag,weather_team_style_grid,2024,2,0,2,0.0,-2.0,-1.0
hgb_under_3p5_combo_high_pass_rate_cold_le_50,weather_team_style_grid,2016,7,4,3,0.5714285714285714,0.6363636363636362,0.0909090909090909
hgb_under_3p5_combo_high_pass_rate_cold_le_50,weather_team_style_grid,2017,4,3,1,0.75,1.727272727272727,0.43181818181818177
hgb_under_3p5_combo_high_pass_rate_cold_le_50,weather_team_style_grid,2018,12,8,4,0.6666666666666666,3.272727272727273,0.27272727272727276
hgb_under_3p5_combo_high_pass_rate_cold_le_50,weather_team_style_grid,2019,10,6,4,0.6,1.4545454545454541,0.14545454545454542
hgb_under_3p5_combo_high_pass_rate_cold_le_50,weather_team_style_grid,2020,5,0,5,0.0,-5.0,-1.0
hgb_under_3p5_combo_high_pass_rate_cold_le_50,weather_team_style_grid,2021,7,3,4,0.42857142857142855,-1.2727272727272725,-0.1818181818181818
hgb_under_3p5_combo_high_pass_rate_cold_le_50,weather_team_style_grid,2022,4,1,3,0.25,-2.090909090909091,-0.5227272727272727
hgb_under_3p5_combo_high_pass_rate_cold_le_50,weather_team_style_grid,2023,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_cold_le_50,weather_team_style_grid,2024,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_cold_le_45,weather_team_style_grid,2016,4,2,2,0.5,-0.18181818181818177,-0.04545454545454544
hgb_under_3p5_combo_high_pass_rate_cold_le_45,weather_team_style_grid,2017,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_cold_le_45,weather_team_style_grid,2018,6,3,3,0.5,-0.2727272727272726,-0.045454545454545435
hgb_under_3p5_combo_high_pass_rate_cold_le_45,weather_team_style_grid,2019,5,3,2,0.6,0.7272727272727271,0.14545454545454542
hgb_under_3p5_combo_high_pass_rate_cold_le_45,weather_team_style_grid,2020,4,0,4,0.0,-4.0,-1.0
hgb_under_3p5_combo_high_pass_rate_cold_le_45,weather_team_style_grid,2021,5,2,3,0.4,-1.1818181818181817,-0.23636363636363633
hgb_under_3p5_combo_high_pass_rate_cold_le_45,weather_team_style_grid,2022,4,1,3,0.25,-2.090909090909091,-0.5227272727272727
hgb_under_3p5_combo_high_pass_rate_cold_le_45,weather_team_style_grid,2023,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_cold_le_45,weather_team_style_grid,2024,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_heat_ge_85,weather_team_style_grid,2016,2,0,2,0.0,-2.0,-1.0
hgb_under_3p5_combo_high_pass_rate_heat_ge_85,weather_team_style_grid,2017,4,3,1,0.75,1.727272727272727,0.43181818181818177
hgb_under_3p5_combo_high_pass_rate_heat_ge_85,weather_team_style_grid,2018,6,3,3,0.5,-0.2727272727272728,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_heat_ge_85,weather_team_style_grid,2019,5,3,2,0.6,0.7272727272727273,0.14545454545454545
hgb_under_3p5_combo_high_pass_rate_heat_ge_85,weather_team_style_grid,2021,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_heat_ge_85,weather_team_style_grid,2022,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_high_pass_rate_heat_ge_85,weather_team_style_grid,2023,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_heat_ge_85,weather_team_style_grid,2024,6,2,4,0.3333333333333333,-2.1818181818181817,-0.3636363636363636
hgb_under_3p5_combo_high_pass_rate_heat_ge_90,weather_team_style_grid,2016,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_high_pass_rate_heat_ge_90,weather_team_style_grid,2019,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_heat_ge_90,weather_team_style_grid,2023,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_heat_ge_90,weather_team_style_grid,2024,2,0,2,0.0,-2.0,-1.0
hgb_under_3p5_combo_high_pass_rate_humid_ge_70,weather_team_style_grid,2016,19,9,10,0.47368421052631576,-1.8181818181818175,-0.09569377990430618
hgb_under_3p5_combo_high_pass_rate_humid_ge_70,weather_team_style_grid,2017,13,10,3,0.7692307692307693,6.090909090909091,0.46853146853146854
hgb_under_3p5_combo_high_pass_rate_humid_ge_70,weather_team_style_grid,2018,19,8,11,0.42105263157894735,-3.727272727272727,-0.19617224880382775
hgb_under_3p5_combo_high_pass_rate_humid_ge_70,weather_team_style_grid,2019,10,5,5,0.5,-0.4545454545454547,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_humid_ge_70,weather_team_style_grid,2020,10,5,5,0.5,-0.4545454545454546,-0.045454545454545456
hgb_under_3p5_combo_high_pass_rate_humid_ge_70,weather_team_style_grid,2021,19,13,6,0.6842105263157895,5.8181818181818175,0.3062200956937799
hgb_under_3p5_combo_high_pass_rate_humid_ge_70,weather_team_style_grid,2022,5,3,2,0.6,0.7272727272727271,0.14545454545454542
hgb_under_3p5_combo_high_pass_rate_humid_ge_70,weather_team_style_grid,2023,9,6,3,0.6666666666666666,2.454545454545454,0.2727272727272727
hgb_under_3p5_combo_high_pass_rate_humid_ge_70,weather_team_style_grid,2024,4,2,2,0.5,-0.18181818181818177,-0.04545454545454544
hgb_under_3p5_combo_high_pass_rate_humid_ge_80,weather_team_style_grid,2016,11,4,7,0.36363636363636365,-3.3636363636363633,-0.30578512396694213
hgb_under_3p5_combo_high_pass_rate_humid_ge_80,weather_team_style_grid,2017,7,6,1,0.8571428571428571,4.454545454545454,0.6363636363636364
hgb_under_3p5_combo_high_pass_rate_humid_ge_80,weather_team_style_grid,2018,11,5,6,0.45454545454545453,-1.4545454545454541,-0.13223140495867766
hgb_under_3p5_combo_high_pass_rate_humid_ge_80,weather_team_style_grid,2019,6,3,3,0.5,-0.2727272727272728,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_humid_ge_80,weather_team_style_grid,2020,9,5,4,0.5555555555555556,0.5454545454545452,0.06060606060606058
hgb_under_3p5_combo_high_pass_rate_humid_ge_80,weather_team_style_grid,2021,12,9,3,0.75,5.181818181818182,0.4318181818181818
hgb_under_3p5_combo_high_pass_rate_humid_ge_80,weather_team_style_grid,2022,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_humid_ge_80,weather_team_style_grid,2023,7,5,2,0.7142857142857143,2.5454545454545454,0.36363636363636365
hgb_under_3p5_combo_high_pass_rate_humid_ge_80,weather_team_style_grid,2024,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_dewpoint_ge_70,weather_team_style_grid,2016,5,2,3,0.4,-1.1818181818181817,-0.23636363636363633
hgb_under_3p5_combo_high_pass_rate_dewpoint_ge_70,weather_team_style_grid,2017,4,4,0,1.0,3.6363636363636362,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_dewpoint_ge_70,weather_team_style_grid,2018,5,1,4,0.2,-3.090909090909091,-0.6181818181818182
hgb_under_3p5_combo_high_pass_rate_dewpoint_ge_70,weather_team_style_grid,2019,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_dewpoint_ge_70,weather_team_style_grid,2021,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_dewpoint_ge_70,weather_team_style_grid,2022,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_high_pass_rate_dewpoint_ge_70,weather_team_style_grid,2023,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_dewpoint_ge_70,weather_team_style_grid,2024,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_high_pass_rate_total_ge_56,team_style_total_grid,2016,30,16,14,0.5333333333333333,0.5454545454545456,0.018181818181818188
hgb_under_3p5_combo_high_pass_rate_total_ge_56,team_style_total_grid,2017,30,21,9,0.7,10.090909090909086,0.3363636363636362
hgb_under_3p5_combo_high_pass_rate_total_ge_56,team_style_total_grid,2018,37,19,18,0.5135135135135135,-0.7272727272727276,-0.019656019656019666
hgb_under_3p5_combo_high_pass_rate_total_ge_56,team_style_total_grid,2019,25,11,14,0.44,-3.999999999999999,-0.15999999999999998
hgb_under_3p5_combo_high_pass_rate_total_ge_56,team_style_total_grid,2020,21,13,8,0.6190476190476191,3.8181818181818175,0.1818181818181818
hgb_under_3p5_combo_high_pass_rate_total_ge_56,team_style_total_grid,2021,40,27,13,0.675,11.545454545454545,0.28863636363636364
hgb_under_3p5_combo_high_pass_rate_total_ge_56,team_style_total_grid,2022,15,9,6,0.6,2.1818181818181817,0.14545454545454545
hgb_under_3p5_combo_high_pass_rate_total_ge_56,team_style_total_grid,2023,16,10,6,0.625,3.090909090909091,0.19318181818181818
hgb_under_3p5_combo_high_pass_rate_total_ge_56,team_style_total_grid,2024,17,11,6,0.6470588235294118,4.0,0.23529411764705882
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_12,weather_team_style_total_grid,2016,6,3,3,0.5,-0.2727272727272728,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_12,weather_team_style_total_grid,2017,10,8,2,0.8,5.2727272727272725,0.5272727272727272
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_12,weather_team_style_total_grid,2018,8,2,6,0.25,-4.181818181818182,-0.5227272727272727
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_12,weather_team_style_total_grid,2019,6,2,4,0.3333333333333333,-2.1818181818181817,-0.3636363636363636
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_12,weather_team_style_total_grid,2020,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_12,weather_team_style_total_grid,2021,4,3,1,0.75,1.727272727272727,0.43181818181818177
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_12,weather_team_style_total_grid,2022,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_12,weather_team_style_total_grid,2023,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_12,weather_team_style_total_grid,2024,5,3,2,0.6,0.7272727272727273,0.14545454545454545
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_15,weather_team_style_total_grid,2016,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_15,weather_team_style_total_grid,2017,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_15,weather_team_style_total_grid,2018,6,1,5,0.16666666666666666,-4.090909090909091,-0.6818181818181818
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_15,weather_team_style_total_grid,2019,3,1,2,0.3333333333333333,-1.0909090909090908,-0.3636363636363636
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_15,weather_team_style_total_grid,2020,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_15,weather_team_style_total_grid,2021,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_15,weather_team_style_total_grid,2022,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_15,weather_team_style_total_grid,2023,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_wind_ge_15,weather_team_style_total_grid,2024,4,2,2,0.5,-0.18181818181818177,-0.04545454545454544
hgb_under_3p5_combo_high_pass_rate_total_ge_56_precip_any,weather_team_style_total_grid,2016,5,2,3,0.4,-1.1818181818181817,-0.23636363636363633
hgb_under_3p5_combo_high_pass_rate_total_ge_56_precip_any,weather_team_style_total_grid,2017,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_high_pass_rate_total_ge_56_precip_any,weather_team_style_total_grid,2018,5,2,3,0.4,-1.1818181818181817,-0.23636363636363633
hgb_under_3p5_combo_high_pass_rate_total_ge_56_precip_any,weather_team_style_total_grid,2019,4,4,0,1.0,3.6363636363636362,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_precip_any,weather_team_style_total_grid,2020,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_precip_any,weather_team_style_total_grid,2021,8,7,1,0.875,5.363636363636363,0.6704545454545454
hgb_under_3p5_combo_high_pass_rate_total_ge_56_precip_any,weather_team_style_total_grid,2022,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_precip_any,weather_team_style_total_grid,2023,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_total_ge_56_precip_any,weather_team_style_total_grid,2024,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_high_pass_rate_total_ge_56_rain_flag,weather_team_style_total_grid,2016,5,2,3,0.4,-1.1818181818181817,-0.23636363636363633
hgb_under_3p5_combo_high_pass_rate_total_ge_56_rain_flag,weather_team_style_total_grid,2017,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_high_pass_rate_total_ge_56_rain_flag,weather_team_style_total_grid,2018,5,2,3,0.4,-1.1818181818181817,-0.23636363636363633
hgb_under_3p5_combo_high_pass_rate_total_ge_56_rain_flag,weather_team_style_total_grid,2019,4,4,0,1.0,3.6363636363636362,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_rain_flag,weather_team_style_total_grid,2020,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_rain_flag,weather_team_style_total_grid,2021,8,7,1,0.875,5.363636363636363,0.6704545454545454
hgb_under_3p5_combo_high_pass_rate_total_ge_56_rain_flag,weather_team_style_total_grid,2022,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_rain_flag,weather_team_style_total_grid,2023,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_total_ge_56_rain_flag,weather_team_style_total_grid,2024,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_high_pass_rate_total_ge_56_cold_le_50,weather_team_style_total_grid,2016,4,3,1,0.75,1.727272727272727,0.43181818181818177
hgb_under_3p5_combo_high_pass_rate_total_ge_56_cold_le_50,weather_team_style_total_grid,2017,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_cold_le_50,weather_team_style_total_grid,2018,9,6,3,0.6666666666666666,2.454545454545454,0.2727272727272727
hgb_under_3p5_combo_high_pass_rate_total_ge_56_cold_le_50,weather_team_style_total_grid,2019,7,3,4,0.42857142857142855,-1.2727272727272725,-0.1818181818181818
hgb_under_3p5_combo_high_pass_rate_total_ge_56_cold_le_50,weather_team_style_total_grid,2020,4,0,4,0.0,-4.0,-1.0
hgb_under_3p5_combo_high_pass_rate_total_ge_56_cold_le_50,weather_team_style_total_grid,2021,3,1,2,0.3333333333333333,-1.0909090909090908,-0.3636363636363636
hgb_under_3p5_combo_high_pass_rate_total_ge_56_cold_le_50,weather_team_style_total_grid,2023,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_cold_le_50,weather_team_style_total_grid,2024,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_heat_ge_85,weather_team_style_total_grid,2016,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_high_pass_rate_total_ge_56_heat_ge_85,weather_team_style_total_grid,2017,4,3,1,0.75,1.727272727272727,0.43181818181818177
hgb_under_3p5_combo_high_pass_rate_total_ge_56_heat_ge_85,weather_team_style_total_grid,2018,3,0,3,0.0,-3.0,-1.0
hgb_under_3p5_combo_high_pass_rate_total_ge_56_heat_ge_85,weather_team_style_total_grid,2019,5,3,2,0.6,0.7272727272727273,0.14545454545454545
hgb_under_3p5_combo_high_pass_rate_total_ge_56_heat_ge_85,weather_team_style_total_grid,2022,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_high_pass_rate_total_ge_56_heat_ge_85,weather_team_style_total_grid,2023,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_heat_ge_85,weather_team_style_total_grid,2024,5,2,3,0.4,-1.1818181818181817,-0.23636363636363633
hgb_under_3p5_combo_high_pass_rate_total_ge_56_humid_ge_70,weather_team_style_total_grid,2016,14,7,7,0.5,-0.6363636363636359,-0.04545454545454542
hgb_under_3p5_combo_high_pass_rate_total_ge_56_humid_ge_70,weather_team_style_total_grid,2017,9,7,2,0.7777777777777778,4.363636363636363,0.4848484848484848
hgb_under_3p5_combo_high_pass_rate_total_ge_56_humid_ge_70,weather_team_style_total_grid,2018,11,5,6,0.45454545454545453,-1.4545454545454546,-0.1322314049586777
hgb_under_3p5_combo_high_pass_rate_total_ge_56_humid_ge_70,weather_team_style_total_grid,2019,6,3,3,0.5,-0.2727272727272728,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_total_ge_56_humid_ge_70,weather_team_style_total_grid,2020,7,5,2,0.7142857142857143,2.5454545454545454,0.36363636363636365
hgb_under_3p5_combo_high_pass_rate_total_ge_56_humid_ge_70,weather_team_style_total_grid,2021,11,8,3,0.7272727272727273,4.2727272727272725,0.3884297520661157
hgb_under_3p5_combo_high_pass_rate_total_ge_56_humid_ge_70,weather_team_style_total_grid,2022,4,3,1,0.75,1.727272727272727,0.43181818181818177
hgb_under_3p5_combo_high_pass_rate_total_ge_56_humid_ge_70,weather_team_style_total_grid,2023,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_high_pass_rate_total_ge_56_humid_ge_70,weather_team_style_total_grid,2024,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_total_ge_56_dewpoint_ge_70,weather_team_style_total_grid,2016,2,0,2,0.0,-2.0,-1.0
hgb_under_3p5_combo_high_pass_rate_total_ge_56_dewpoint_ge_70,weather_team_style_total_grid,2017,3,3,0,1.0,2.727272727272727,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_dewpoint_ge_70,weather_team_style_total_grid,2018,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_total_ge_56_dewpoint_ge_70,weather_team_style_total_grid,2019,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_high_pass_rate_total_ge_56_dewpoint_ge_70,weather_team_style_total_grid,2021,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_56_dewpoint_ge_70,weather_team_style_total_grid,2022,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_high_pass_rate_total_ge_56_dewpoint_ge_70,weather_team_style_total_grid,2024,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_58,team_style_total_grid,2016,27,14,13,0.5185185185185185,-0.2727272727272726,-0.010101010101010097
hgb_under_3p5_combo_high_pass_rate_total_ge_58,team_style_total_grid,2017,25,17,8,0.68,7.454545454545453,0.2981818181818181
hgb_under_3p5_combo_high_pass_rate_total_ge_58,team_style_total_grid,2018,32,16,16,0.5,-1.4545454545454541,-0.04545454545454544
hgb_under_3p5_combo_high_pass_rate_total_ge_58,team_style_total_grid,2019,20,8,12,0.4,-4.727272727272727,-0.23636363636363633
hgb_under_3p5_combo_high_pass_rate_total_ge_58,team_style_total_grid,2020,19,12,7,0.631578947368421,3.9090909090909083,0.20574162679425834
hgb_under_3p5_combo_high_pass_rate_total_ge_58,team_style_total_grid,2021,34,24,10,0.7058823529411765,11.818181818181817,0.3475935828877005
hgb_under_3p5_combo_high_pass_rate_total_ge_58,team_style_total_grid,2022,14,8,6,0.5714285714285714,1.2727272727272725,0.0909090909090909
hgb_under_3p5_combo_high_pass_rate_total_ge_58,team_style_total_grid,2023,14,9,5,0.6428571428571429,3.1818181818181817,0.22727272727272727
hgb_under_3p5_combo_high_pass_rate_total_ge_58,team_style_total_grid,2024,17,11,6,0.6470588235294118,4.0,0.23529411764705882
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_12,weather_team_style_total_grid,2016,5,3,2,0.6,0.7272727272727272,0.14545454545454545
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_12,weather_team_style_total_grid,2017,10,8,2,0.8,5.2727272727272725,0.5272727272727272
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_12,weather_team_style_total_grid,2018,7,2,5,0.2857142857142857,-3.1818181818181817,-0.45454545454545453
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_12,weather_team_style_total_grid,2019,5,2,3,0.4,-1.1818181818181819,-0.2363636363636364
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_12,weather_team_style_total_grid,2020,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_12,weather_team_style_total_grid,2021,4,3,1,0.75,1.727272727272727,0.43181818181818177
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_12,weather_team_style_total_grid,2022,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_12,weather_team_style_total_grid,2023,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_12,weather_team_style_total_grid,2024,5,3,2,0.6,0.7272727272727273,0.14545454545454545
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_15,weather_team_style_total_grid,2016,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_15,weather_team_style_total_grid,2017,3,2,1,0.6666666666666666,0.8181818181818181,0.2727272727272727
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_15,weather_team_style_total_grid,2018,5,1,4,0.2,-3.090909090909091,-0.6181818181818182
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_15,weather_team_style_total_grid,2019,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_15,weather_team_style_total_grid,2020,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_15,weather_team_style_total_grid,2021,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_15,weather_team_style_total_grid,2022,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_15,weather_team_style_total_grid,2023,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_58_wind_ge_15,weather_team_style_total_grid,2024,4,2,2,0.5,-0.18181818181818177,-0.04545454545454544
hgb_under_3p5_combo_high_pass_rate_total_ge_58_precip_any,weather_team_style_total_grid,2016,5,2,3,0.4,-1.1818181818181817,-0.23636363636363633
hgb_under_3p5_combo_high_pass_rate_total_ge_58_precip_any,weather_team_style_total_grid,2017,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_total_ge_58_precip_any,weather_team_style_total_grid,2018,4,1,3,0.25,-2.090909090909091,-0.5227272727272727
hgb_under_3p5_combo_high_pass_rate_total_ge_58_precip_any,weather_team_style_total_grid,2019,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_58_precip_any,weather_team_style_total_grid,2020,2,2,0,1.0,1.8181818181818181,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_58_precip_any,weather_team_style_total_grid,2021,8,7,1,0.875,5.363636363636363,0.6704545454545454
hgb_under_3p5_combo_high_pass_rate_total_ge_58_precip_any,weather_team_style_total_grid,2022,1,1,0,1.0,0.9090909090909091,0.9090909090909091
hgb_under_3p5_combo_high_pass_rate_total_ge_58_precip_any,weather_team_style_total_grid,2023,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_total_ge_58_precip_any,weather_team_style_total_grid,2024,1,0,1,0.0,-1.0,-1.0
hgb_under_3p5_combo_high_pass_rate_total_ge_58_rain_flag,weather_team_style_total_grid,2016,5,2,3,0.4,-1.1818181818181817,-0.23636363636363633
hgb_under_3p5_combo_high_pass_rate_total_ge_58_rain_flag,weather_team_style_total_grid,2017,2,1,1,0.5,-0.09090909090909094,-0.04545454545454547
hgb_under_3p5_combo_high_pass_rate_total_ge_58_rain_flag,weather_team_style_total_grid,2018,4,1,3,0.25,-2.090909090909091,-0.5227272727272727
hgb_under_3p5_combo_high_pass_rate_total_ge_58_rain_flag,weather_team_style_total_grid,2019,2,2,0,1.0,1.8181818181818181,0.9090909090909091
